id1,id2,boundary
1378,1422,586.0
1379,1379,35656.0
1379,1400,5000.0
1379,1401,266.0
1379,1423,214.0
1380,1401,5000.0
1380,1402,5000.0
1380,1424,5000.0
1381,1381,23882.0
1381,1402,4513.0
1381,1425,1407.0
1390,1390,21969.0
1390,1413,5000.0
1390,1434,2865.0
1391,1413,5000.0
1391,1414,5000.0
1391,1435,5000.0
1392,1414,5000.0
1392,1415,5000.0
1392,1436,5000.0
1393,1415,5000.0
1393,1416,5000.0
1393,1437,5000.0
1394,1416,5000.0
1394,1417,5000.0
1394,1438,5000.0
1395,1417,5000.0
1395,1418,5000.0
1395,1439,5000.0
1396,1418,5000.0
1396,1419,5000.0
1396,1440,5000.0
1397,1419,5000.0
1397,1420,5000.0
1397,1441,5000.0
1398,1420,5000.0
1398,1421,5000.0
1398,1442,5000.0
1399,1421,5000.0
1399,1422,5000.0
1399,1443,5000.0
1400,1400,21630.0
1400,1422,1300.0
1400,1423,4377.0
1400,1444,1790.0
1401,1401,20576.0
1401,1424,2763.0
1402,1402,28280.0
1402,1424,5000.0
1402,1425,659.0
1402,1446,2720.0
1403,1403,11828.0
1403,1425,1128.0
1403,1447,510.0
1413,1434,5000.0
1413,1435,5000.0
1413,1457,5000.0
1414,1435,5000.0
1414,1436,5000.0
1414,1458,5000.0
1415,1436,5000.0
1415,1437,5000.0
1415,1459,5000.0
1416,1437,5000.0
1416,1438,5000.0
1416,1460,5000.0
1417,1438,5000.0
1417,1439,5000.0
1417,1461,5000.0
1418,1439,5000.0
1418,1440,5000.0
1418,1462,5000.0
1419,1440,5000.0
1419,1441,5000.0
1419,1463,5000.0
1420,1441,5000.0
1420,1442,5000.0
1420,1464,5000.0
1421,1442,5000.0
1421,1443,5000.0
1421,1465,5000.0
1422,1422,29016.0
1422,1443,4453.0
1422,1444,899.0
1422,1466,305.0
1423,1423,15114.0
1423,1444,5000.0
1423,1467,2339.0
1424,1424,23307.0
1424,1445,1277.0
1424,1446,76.0
1424,1468,674.0
1425,1425,33801.0
1425,1446,5000.0
1425,1447,5000.0
1425,1469,5000.0
1434,1434,20131.0
1434,1457,1944.0
1435,1457,5000.0
1435,1458,5000.0
1435,1479,5000.0
1436,1458,5000.0
1436,1459,5000.0
1436,1480,5000.0
1437,1459,5000.0
1437,1460,5000.0
1437,1481,5000.0
1438,1460,5000.0
1438,1461,5000.0
1438,1482,5000.0
1439,1461,5000.0
1439,1462,5000.0
1439,1483,5000.0
1440,1462,5000.0
1440,1463,5000.0
1440,1484,5000.0
1441,1463,5000.0
1441,1464,5000.0
1441,1485,5000.0
1442,1464,5000.0
1442,1465,5000.0
1442,1486,5000.0
1443,1443,9667.0
1443,1465,5000.0
1443,1466,2616.0
1443,1487,4048.0
1444,1444,33389.0
1444,1466,3101.0
1444,1467,5000.0
1444,1488,1608.0
1445,1445,6417.0
1445,1468,2745.0
1446,1446,38438.0
1446,1469,4587.0
1446,1490,1381.0
1447,1447,14044.0
1447,1469,5000.0
1447,1491,2464.0
1457,1457,14455.0
1457,1479,5000.0
1457,1501,2023.0
1458,1479,5000.0
1458,1480,5000.0
1458,1502,5000.0
1459,1480,5000.0
1459,1481,5000.0
1459,1503,5000.0
1460,1481,5000.0
1460,1482,5000.0
1460,1504,5000.0
1461,1482,5000.0
1461,1483,5000.0
1461,1505,5000.0
1462,1483,5000.0
1462,1484,5000.0
1462,1506,5000.0
1463,1484,5000.0
1463,1485,5000.0
1463,1507,5000.0
1464,1485,5000.0
1464,1486,5000.0
1464,1508,5000.0
1465,1486,5000.0
1465,1487,5000.0
1465,1509,5000.0
1466,1466,33429.0
1466,1487,3961.0
1466,1488,2941.0
1467,1467,11769.0
1467,1488,2048.0
1468,1468,25564.0
1468,1489,4191.0
1468,1512,3033.0
1469,1469,1107.0
1469,1490,5000.0
1469,1491,5000.0
1469,1513,5000.0
1479,1501,5000.0
1479,1502,5000.0
1479,1523,5000.0
1480,1502,5000.0
1480,1503,5000.0
1480,1524,5000.0
1481,1503,5000.0
1481,1504,5000.0
1481,1525,5000.0
1482,1504,5000.0
1482,1505,5000.0
1482,1526,5000.0
1483,1505,5000.0
1483,1506,5000.0
1483,1527,5000.0
1484,1506,5000.0
1484,1507,5000.0
1484,1528,5000.0
1485,1507,5000.0
1485,1508,5000.0
1485,1529,5000.0
1486,1508,5000.0
1486,1509,5000.0
1486,1530,5000.0
1487,1487,43779.0
1487,1509,4961.0
1487,1510,2605.0
1487,1531,1318.0
1488,1488,16448.0
1489,1489,16240.0
1489,1512,5000.0
1489,1533,4512.0
1490,1490,44945.0
1490,1512,835.0
1490,1513,2831.0
1490,1534,2273.0
1491,1491,10451.0
1491,1513,204.0
1501,1501,14840.0
1501,1523,5000.0
1501,1545,762.0
1502,1502,16242.0
1502,1523,2324.0
1502,1524,5000.0
1502,1546,3000.0
1503,1524,5000.0
1503,1525,5000.0
1503,1547,5000.0
1504,1525,5000.0
1504,1526,5000.0
1504,1548,5000.0
1505,1526,5000.0
1505,1527,5000.0
1505,1549,5000.0
1506,1527,5000.0
1506,1528,5000.0
1506,1550,5000.0
1507,1528,5000.0
1507,1529,5000.0
1507,1551,5000.0
1508,1508,11983.0
1508,1529,2011.0
1508,1530,5000.0
1508,1552,5000.0
1509,1509,7793.0
1509,1530,5000.0
1509,1531,2304.0
1509,1553,5000.0
1510,1510,15580.0
1510,1531,5000.0
1510,1554,2880.0
1512,1512,19274.0
1512,1533,4361.0
1512,1534,5000.0
1512,1556,4213.0
1513,1513,29132.0
1513,1534,4621.0
1513,1535,948.0
1513,1557,5000.0
1523,1523,20658.0
1523,1545,3344.0
1523,1546,378.0
1523,1567,1689.0
1524,1546,5000.0
1524,1547,5000.0
1524,1568,5000.0
1525,1547,5000.0
1525,1548,5000.0
1525,1569,5000.0
1526,1548,5000.0
1526,1549,5000.0
1526,1570,5000.0
1527,1549,5000.0
1527,1550,5000.0
1527,1571,5000.0
1528,1550,5000.0
1528,1551,5000.0
1528,1572,5000.0
1529,1529,27778.0
1529,1551,5000.0
1529,1552,3436.0
1529,1573,5000.0
1530,1530,10466.0
1530,1552,2012.0
1530,1553,5000.0
1530,1574,4926.0
1531,1531,52623.0
1531,1553,168.0
1531,1554,5000.0
1531,1575,659.0
1533,1533,26405.0
1533,1556,2722.0
1534,1534,13079.0
1534,1556,5000.0
1534,1557,4891.0
1534,1578,4244.0
1535,1535,6295.0
1535,1557,2990.0
1545,1545,15113.0
1545,1567,263.0
1546,1546,29569.0
1546,1568,5000.0
1546,1590,3176.0
1547,1568,5000.0
1547,1569,5000.0
1547,1591,5000.0
1548,1569,5000.0
1548,1570,5000.0
1548,1592,5000.0
1549,1570,5000.0
1549,1571,5000.0
1549,1593,5000.0
1550,1571,5000.0
1550,1572,5000.0
1550,1594,5000.0
1551,1572,5000.0
1551,1573,5000.0
1551,1595,5000.0
1552,1552,45480.0
1552,1573,5000.0
1552,1574,1120.0
1552,1596,3633.0
1553,1553,11247.0
1553,1574,5000.0
1553,1575,513.0
1553,1597,5000.0
1554,1554,25220.0
1554,1575,1019.0
1554,1598,4494.0
1556,1556,17705.0
1556,1577,4665.0
1556,1578,5000.0
1556,1600,5000.0
1557,1557,16418.0
1557,1578,1724.0
1557,1579,3189.0
1557,1601,5000.0
1567,1567,18906.0
1567,1590,2204.0
1568,1590,5000.0
1568,1591,5000.0
1568,1612,5000.0
1569,1591,5000.0
1569,1592,5000.0
1569,1613,5000.0
1570,1592,5000.0
1570,1593,5000.0
1570,1614,5000.0
1571,1593,5000.0
1571,1594,5000.0
1571,1615,5000.0
1572,1594,5000.0
1572,1595,5000.0
1572,1616,5000.0
1573,1595,5000.0
1573,1596,5000.0
1573,1617,5000.0
1574,1574,21171.0
1574,1597,5000.0
1574,1618,855.0
1575,1575,34137.0
1575,1597,1009.0
1575,1598,3532.0
1575,1619,563.0
1577,1577,9489.0
1577,1600,1148.0
1578,1578,42857.0
1578,1600,3547.0
1578,1601,2464.0
1579,1579,8432.0
1579,1601,1221.0
1590,1590,31656.0
1590,1612,5000.0
1590,1634,2012.0
1591,1612,5000.0
1591,1613,5000.0
1591,1635,5000.0
1592,1613,5000.0
1592,1614,5000.0
1592,1636,5000.0
1593,1614,5000.0
1593,1615,5000.0
1593,1637,5000.0
1594,1615,5000.0
1594,1616,5000.0
1594,1638,5000.0
1595,1616,5000.0
1595,1617,5000.0
1595,1639,5000.0
1596,1596,18990.0
1596,1617,2824.0
1596,1640,716.0
1597,1597,28938.0
1597,1618,117.0
1597,1619,5000.0
1597,1641,2307.0
1598,1598,15299.0
1598,1619,281.0
1600,1600,17696.0
1601,1601,20402.0
1601,1623,784.0
1611,1611,641.0
1612,1634,5000.0
1612,1635,5000.0
1612,1656,5000.0
1613,1635,5000.0
1613,1636,5000.0
1613,1657,5000.0
1614,1636,5000.0
1614,1637,5000.0
1614,1658,5000.0
1615,1637,5000.0
1615,1638,5000.0
1615,1659,5000.0
1616,1638,5000.0
1616,1639,5000.0
1616,1660,5000.0
1617,1617,6910.0
1617,1639,5000.0
1617,1640,3934.0
1617,1661,5000.0
1618,1618,13392.0
1618,1662,563.0
1619,1619,19720.0
1619,1641,5000.0
1619,1663,1463.0
1623,1623,5181.0
1634,1634,15377.0
1634,1656,5000.0
1634,1678,52.0
1635,1656,5000.0
1635,1657,5000.0
1635,1679,5000.0
1636,1657,5000.0
1636,1658,5000.0
1636,1680,5000.0
1637,1658,5000.0
1637,1659,5000.0
1637,1681,5000.0
1638,1659,5000.0
1638,1660,5000.0
1638,1682,5000.0
1639,1660,5000.0
1639,1661,5000.0
1639,1683,5000.0
1640,1640,19455.0
1640,1661,2882.0
1641,1641,17306.0
1641,1662,3431.0
1641,1663,5000.0
1641,1685,5000.0
1656,1656,8824.0
1656,1678,4704.0
1656,1679,2076.0
1656,1700,3054.0
1657,1657,10032.0
1657,1679,791.0
1657,1680,5000.0
1657,1701,3540.0
1658,1680,5000.0
1658,1681,5000.0
1658,1702,5000.0
1659,1681,5000.0
1659,1682,5000.0
1659,1703,5000.0
1660,1682,5000.0
1660,1683,5000.0
1660,1704,5000.0
1661,1661,20378.0
1661,1683,5000.0
1661,1705,1976.0
1662,1662,43013.0
1662,1684,4264.0
1662,1685,2661.0
1662,1706,1846.0
1663,1663,20813.0
1663,1685,5000.0
1663,1707,1823.0
1678,1678,16606.0
1678,1700,1777.0
1679,1679,22324.0
1680,1680,15533.0
1680,1701,1638.0
1680,1702,3154.0
1681,1681,7507.0
1681,1702,2710.0
1681,1703,5000.0
1681,1725,274.0
1682,1703,5000.0
1682,1704,5000.0
1682,1726,5000.0
1683,1704,5000.0
1683,1705,5000.0
1683,1727,5000.0
1684,1684,11623.0
1684,1706,1377.0
1685,1685,21147.0
1685,1706,303.0
1685,1707,5000.0
1685,1729,3962.0
1700,1700,10342.0
1701,1701,8403.0
1702,1702,14988.0
1703,1703,6521.0
1703,1725,1729.0
1703,1726,5000.0
1703,1747,3809.0
1704,1726,5000.0
1704,1727,5000.0
1704,1748,5000.0
1705,1705,10807.0
1705,1727,2235.0
1706,1706,36031.0
1707,1707,10245.0
1707,1729,4114.0
1725,1725,7668.0
1726,1747,5000.0
1726,1748,5000.0
1726,1770,5000.0
1727,1727,27844.0
1727,1748,5000.0
1727,1771,2308.0
1729,1729,24934.0
1747,1747,16684.0
1747,1770,2339.0
1748,1748,11028.0
1748,1770,1183.0
1748,1771,5000.0
1748,1792,1766.0
1770,1770,12155.0
1771,1771,9151.0
1771,1792,548.0
1792,1792,8781.0
