id,cost,status
758,64951905.28,0
759,64951905.28,0
760,64951905.28,0
761,64951905.28,0
762,64951905.28,0
763,64951905.28,0
764,64951905.28,0
765,64951905.28,0
766,64951905.28,0
767,64951905.28,0
768,64951905.28,0
772,15994501.31,0
773,64951905.28,0
774,64951905.28,0
775,64951905.28,0
776,64951905.28,0
777,64951905.28,0
778,64951905.28,0
779,64951905.28,0
780,64951905.28,0
781,64951905.28,0
782,64951905.28,0
783,64951905.28,0
784,64951905.28,0
785,64951905.28,0
786,64951905.28,0
787,64951905.28,0
788,64951905.28,0
789,64951905.28,0
790,13038086.16,0
795,60558860.36,0
796,64951905.28,0
797,64951905.28,0
798,64951905.28,0
799,64951905.28,0
800,64951905.28,0
801,64951905.28,0
802,64951905.28,0
803,64951905.28,0
804,64951905.28,0
805,64951905.28,0
806,64951905.28,0
807,64951905.28,0
808,64951905.28,0
809,64951905.28,0
810,64951905.28,0
811,64951905.28,0
812,62914852.92,0
817,64951905.28,0
818,64951905.28,0
819,64951905.28,0
820,64951905.28,0
821,64951905.28,0
822,64951905.28,0
823,64951905.28,0
824,64951905.28,0
825,64951905.28,0
826,64951905.28,0
827,64951905.28,0
828,64951905.28,0
829,64951905.28,0
830,64951905.28,0
831,64951905.28,0
832,64951905.28,0
833,64951905.28,0
834,3216041.973,0
839,46174380.59,0
840,64951905.28,0
841,64951905.28,0
842,64951905.28,0
843,64951905.28,0
844,64951905.28,0
845,64951905.28,0
846,64951905.28,0
847,64951905.28,0
848,64951905.28,0
849,64951905.28,0
850,64951905.28,0
851,64951905.28,0
852,64951905.28,0
853,64951905.28,0
854,64951905.28,0
855,64951905.28,0
856,45293740.06,0
861,64951905.28,0
862,64951905.28,0
863,64951905.28,0
864,64951905.28,0
865,64951905.28,0
866,64951905.28,0
867,64951905.28,0
868,64951905.28,0
869,64951905.28,0
870,64951905.28,0
871,64951905.28,0
872,64951905.28,0
873,64951905.28,0
874,64951905.28,0
875,64951905.28,0
876,64951905.28,0
877,64951905.28,0
883,42798720.43,0
884,64951905.28,0
885,64951905.28,0
886,64951905.28,0
887,64951905.29,0
888,64951905.28,0
889,64951905.28,0
890,64951905.28,0
891,64951905.28,0
892,64951905.28,0
893,64951905.28,0
894,64951905.28,0
895,64951905.28,0
896,64951905.28,0
897,64951905.28,0
898,64951905.28,0
899,64951905.28,0
900,54437408.32,0
904,16451313.71,0
905,50400256.14,0
906,64951905.28,0
907,64951905.28,0
908,64951905.28,0
909,64951905.28,0
910,64951905.28,0
911,64951905.28,0
912,64951905.28,0
913,64951905.28,0
914,64951905.28,0
915,64951905.28,0
916,64951905.28,0
917,64951905.28,0
918,64951905.28,0
919,64951905.28,0
920,64951905.28,0
921,64951905.28,0
922,3416326.027,0
927,9477394.995,0
928,64951905.28,0
929,64951905.28,0
930,64951905.28,0
931,64951905.28,0
932,64951905.28,0
933,64951905.28,0
934,64951905.28,0
935,64951905.28,0
936,64951905.28,0
937,64951905.28,0
938,64951905.28,0
939,64951905.28,0
940,64951905.28,0
941,64951905.28,0
942,64951905.28,0
943,64951905.28,0
944,48080891.12,0
948,29783851.05,0
949,31683811.67,0
950,64951905.28,0
951,64951905.28,0
952,64951905.28,0
953,64951905.28,0
954,64951905.28,0
955,64951905.28,0
956,64951905.28,0
957,64951905.28,0
958,64951905.28,0
959,64951905.28,0
960,64951905.28,0
961,64951905.28,0
962,64951905.28,0
963,64951905.28,0
964,64951905.28,0
965,64951905.28,0
971,34459742.47,0
972,61361420.06,0
973,64951905.28,0
974,64951905.28,0
975,64951905.28,0
976,64951905.28,0
977,64951905.28,0
978,64951905.28,0
979,64951905.28,0
980,64951905.28,0
981,64951905.28,0
982,64951905.28,0
983,64951905.28,0
984,64951905.28,0
985,64951905.28,0
986,64951905.29,0
987,63854853.14,0
988,33394666.05,0
992,36533876.9,0
993,11294678.46,0
994,63537656.84,0
995,64951905.28,0
996,64951905.28,0
997,64951905.28,0
998,64951905.28,0
999,64951905.28,0
1000,64951905.28,0
1001,64951905.28,0
1002,64951905.28,0
1003,64951905.28,0
1004,64951905.28,0
1005,64951905.28,0
1006,64951905.28,0
1007,64951905.28,0
1008,63076746.96,0
1009,43000950.01,0
1015,64951905.28,0
1016,9149066.655,0
1017,64951905.28,0
1018,64951905.28,0
1019,64951905.28,0
1020,64951905.28,0
1021,64951905.28,0
1022,64951905.28,0
1023,64951905.28,0
1024,64951905.28,0
1025,64951905.28,0
1026,64951905.28,0
1027,64951905.28,0
1028,64951905.28,0
1029,64951905.28,0
1030,64951905.28,0
1031,1097520.098,0
1032,40308793.2,0
1036,25571623.55,0
1037,58812149.71,0
1038,64453282.16,0
1039,64951905.28,0
1040,64951905.28,0
1041,64951905.28,0
1042,64951905.28,0
1043,64951905.28,0
1044,64951905.28,0
1045,64951905.28,0
1046,64951905.28,0
1047,64951905.28,0
1048,64951905.28,0
1049,64951905.28,0
1050,64951905.28,0
1051,64951905.28,0
1052,43947690.68,0
1053,2400590.29,0
1059,64951905.28,0
1060,57669549.23,0
1061,64951905.28,0
1062,64951905.28,0
1063,64951905.28,0
1064,64951905.28,0
1065,64951905.28,0
1066,64951905.28,0
1067,64951905.28,0
1068,64951905.28,0
1069,64951905.28,0
1070,64951905.28,0
1071,64951905.28,0
1072,64951905.28,0
1073,64951905.28,0
1074,64606647.23,0
1076,38922021.37,0
1080,20401029.5,0
1081,64951905.28,0
1082,64951905.28,0
1083,64951905.28,0
1084,64951905.28,0
1085,64951905.28,0
1086,64951905.28,0
1087,64951905.28,0
1088,64951905.28,0
1089,64951905.28,0
1090,64951905.28,0
1091,64951905.28,0
1092,64951905.28,0
1093,64951905.28,0
1094,64951905.28,0
1095,64951905.28,0
1096,3449316.74,0
1097,9526952.162,0
1103,64558402.23,0
1104,64951905.28,0
1105,64951905.28,0
1106,64951905.28,0
1107,64951905.28,0
1108,64951905.28,0
1109,64951905.28,0
1110,64951905.28,0
1111,64951905.28,0
1112,64951905.28,0
1113,64951905.28,0
1114,64951905.28,0
1115,64951905.28,0
1116,64951905.28,0
1117,64951905.28,0
1118,55696762.69,0
1120,14794524.07,0
1124,8355975.158,0
1125,64951905.28,0
1126,64951905.28,0
1127,64951905.28,0
1128,64951905.28,0
1129,64951905.28,0
1130,64951905.28,0
1131,64951905.28,0
1132,64951905.28,0
1133,64951905.28,0
1134,64951905.28,0
1135,64951905.28,0
1136,64951905.28,0
1137,64951905.28,0
1138,64951905.28,0
1139,64951905.28,0
1140,795148.6694,0
1141,17639351.11,0
1147,47554625.9,0
1148,64951905.28,0
1149,64951905.28,0
1150,64951905.28,0
1151,64951905.28,0
1152,64951905.28,0
1153,64951905.28,0
1154,64951905.28,0
1155,64951905.28,0
1156,64951905.28,0
1157,64951905.28,0
1158,64951905.28,0
1159,64951905.28,0
1160,64951905.28,0
1161,64951905.28,0
1162,36419444.21,0
1164,6012588.307,0
1169,64951905.28,0
1170,64951905.28,0
1171,64951905.28,0
1172,64951905.28,0
1173,64951905.28,0
1174,64951905.28,0
1175,64951905.28,0
1176,64951905.28,0
1177,64951905.28,0
1178,64951905.28,0
1179,64951905.28,0
1180,64951905.28,0
1181,64951905.28,0
1182,64951905.28,0
1183,64951905.28,0
1191,19387207.22,0
1192,64951905.28,0
1193,64951905.28,0
1194,64951905.28,0
1195,64951905.28,0
1196,64951905.28,0
1197,64951905.28,0
1198,64951905.28,0
1199,64951905.28,0
1200,64951905.28,0
1201,64951905.28,0
1202,64951905.28,0
1203,64951905.28,0
1204,64951905.28,0
1205,64951905.28,0
1206,30516839.92,0
1213,64951905.28,0
1214,64951905.28,0
1215,64951905.28,0
1216,64951905.28,0
1217,64951905.28,0
1218,64951905.28,0
1219,64951905.28,0
1220,64951905.28,0
1221,64951905.28,0
1222,64951905.28,0
1223,64951905.28,0
1224,64951905.28,0
1225,64951905.28,0
1226,64951905.28,0
1227,50791512.54,0
1235,9539785.055,0
1236,64951905.28,0
1237,64951905.28,0
1238,64951905.28,0
1239,64951905.28,0
1240,64951905.28,0
1241,64951905.28,0
1242,64951905.28,0
1243,64951905.28,0
1244,64951905.28,0
1245,64951905.28,0
1246,64951905.28,0
1247,64951905.28,0
1248,64951905.28,0
1249,62194855.83,0
1250,2021916.573,0
1257,60745915.19,0
1258,64951905.28,0
1259,64951905.28,0
1260,64951905.28,0
1261,64951905.28,0
1262,64951905.28,0
1263,64951905.28,0
1264,64951905.28,0
1265,64951905.28,0
1266,64951905.28,0
1267,64951905.28,0
1268,64951905.28,0
1269,64951905.28,0
1270,64951905.28,0
1271,24951345.77,0
1272,23773876.23,0
1279,51401.5708,0
1280,64951905.28,0
1281,64951905.28,0
1282,64951905.28,0
1283,64951905.28,0
1284,64951905.28,0
1285,64951905.28,0
1286,64951905.28,0
1287,64951905.28,0
1288,64951905.28,0
1289,64951905.28,0
1290,64951905.28,0
1291,64951905.28,0
1292,64951905.28,0
1293,64951905.28,0
1294,25121470.68,0
1301,40475749.35,0
1302,64951905.28,0
1303,64951905.28,0
1304,64951905.28,0
1305,64951905.28,0
1306,64951905.28,0
1307,64951905.28,0
1308,64951905.28,0
1309,64951905.28,0
1310,64951905.28,0
1311,64951905.28,0
1312,64951905.28,0
1313,64951905.28,0
1314,64951905.28,0
1315,34435838.98,0
1316,27428935.03,0
1324,63859430.13,0
1325,64951905.28,0
1326,64951905.28,0
1327,64951905.28,0
1328,64951905.28,0
1329,64951905.28,0
1330,64951905.28,0
1331,64951905.28,0
1332,64951905.28,0
1333,64951905.28,0
1334,64951905.28,0
1335,58109315.44,0
1336,64951905.28,0
1337,61258238.55,0
1338,25697685.32,0
1345,12565023.55,0
1346,64951905.28,0
1347,64951905.28,0
1348,64951905.28,0
1349,64951905.28,0
1350,64951905.28,0
1351,64951905.28,0
1352,64951905.28,0
1353,64951905.28,0
1354,64951905.28,0
1355,64951905.28,0
1356,56959288.67,0
1357,53177068.5,0
1358,64951905.28,0
1359,3388734.458,0
1360,21204.95068,0
1368,8133757.369,0
1369,64951905.28,0
1370,64951905.28,0
1371,64951905.28,0
1372,64951905.28,0
1373,64951905.28,0
1374,64951905.28,0
1375,64951905.28,0
1376,64951905.28,0
1377,64951905.28,0
1378,48733637.44,0
1379,27944045.06,0
1380,64951905.28,0
1381,23960939.89,0
1390,43072350.92,0
1391,64951905.28,0
1392,64951905.28,0
1393,64951905.28,0
1394,64951905.28,0
1395,64951905.28,0
1396,64951905.28,0
1397,64951905.28,0
1398,64951905.28,0
1399,64951905.28,0
1400,50967455.93,0
1401,24414799.06,0
1402,57898793.3,0
1403,2158554.432,0
1413,64951905.28,0
1414,64951905.28,0
1415,64951905.28,0
1416,64951905.28,0
1417,64951905.28,0
1418,64951905.28,0
1419,64951905.28,0
1420,64951905.28,0
1421,64951905.28,0
1422,25173915.15,0
1423,16351323.43,0
1424,24903283.35,0
1425,45880745.13,0
1434,13848963.19,0
1435,64951905.28,0
1436,64951905.28,0
1437,64951905.28,0
1438,64951905.28,0
1439,64951905.28,0
1440,64951905.28,0
1441,64951905.28,0
1442,64951905.29,0
1443,61812233.11,0
1444,29630250.91,0
1445,4858372.953,0
1446,20584743.79,0
1447,32849800.96,0
1457,49958680.88,0
1458,64951905.28,0
1459,64951905.28,0
1460,64951905.28,0
1461,64951905.28,0
1462,64951905.28,0
1463,64951905.28,0
1464,64951905.28,0
1465,64951905.28,0
1466,11624551.32,0
1467,17554873.19,0
1468,24931944.77,0
1469,64837086.07,0
1479,64951905.28,0
1480,64951905.28,0
1481,64951905.28,0
1482,64951905.28,0
1483,64951905.28,0
1484,64951905.28,0
1485,64951905.28,0
1486,64951905.28,0
1487,33915151.66,0
1488,9385927.692,0
1489,46779980.17,0
1490,12260069.84,0
1491,8846253.193,0
1501,19219859.56,0
1502,48381197.57,0
1503,64951905.28,0
1504,64951905.28,0
1505,64951905.28,0
1506,64951905.28,0
1507,64951905.28,0
1508,59162262.42,0
1509,63831478.42,0
1510,25412381.07,0
1512,56253765.27,0
1513,49415511.71,0
1523,52782833.42,0
1524,64951905.28,0
1525,64951905.28,0
1526,64951905.28,0
1527,64951905.28,0
1528,64951905.28,0
1529,53986395.18,0
1530,61748445.63,0
1531,26918144.38,0
1533,12215784.34,0
1534,61924956.4,0
1535,1048735.959,0
1545,1271369.283,0
1546,33695576.98,0
1547,64951905.28,0
1548,64951905.28,0
1549,64951905.28,0
1550,64951905.28,0
1551,64951905.28,0
1552,36528010.7,0
1553,53624375.69,0
1554,29212073.86,0
1556,61339813.28,0
1557,57981275.95,0
1567,2245502.31,0
1568,64951905.28,0
1569,64951905.28,0
1570,64951905.28,0
1571,64951905.28,0
1572,64951905.28,0
1573,64951905.28,0
1574,46259332.75,0
1575,7418066.618,0
1577,4933980.03,0
1578,36976812.32,0
1579,5056382.835,0
1590,46146225.1,0
1591,64951905.28,0
1592,64951905.28,0
1593,64951905.28,0
1594,64951905.28,0
1595,64951905.28,0
1596,42896933.26,0
1597,29470624.35,0
1598,18541434.65,0
1600,21505487.64,0
1601,23574638.21,0
1611,21307.19238,0
1612,64951905.28,0
1613,64951905.28,0
1614,64951905.28,0
1615,64951905.28,0
1616,64951905.28,0
1617,60501243.09,0
1618,785829.9741,0
1619,23549161.14,0
1623,1092014.037,0
1634,19290105.28,0
1635,64951905.28,0
1636,64951905.28,0
1637,64951905.28,0
1638,64951905.28,0
1639,64951905.28,0
1640,13204316.89,0
1641,47464064.53,0
1656,61436414.54,0
1657,54333233.85,0
1658,64951905.28,0
1659,64951905.28,0
1660,64951905.28,0
1661,47240774.42,0
1662,20633870.57,0
1663,43734507.71,0
1678,9981277.253,0
1679,18625787.25,0
1680,44295474.81,0
1681,58957376.24,0
1682,64951905.28,0
1683,64951905.28,0
1684,8043143.273,0
1685,48743499.12,0
1700,3927198.888,0
1701,7077426.105,0
1702,21816559.22,0
1703,63066042.98,0
1704,64951905.28,0
1705,15431026.94,0
1706,18395833.93,0
1707,13871375.39,0
1725,524751.6948,0
1726,64951905.28,0
1727,33636976.2,0
1729,16360671.07,0
1747,15034142.89,0
1748,53257907.34,0
1770,8901317.642,0
1771,7812157.196,0
1792,669314.8438,0
