id,cost,status
936,322964,0
937,32421.1992188,0
938,14514.4003906,0
939,4390850,0
940,14849.9003906,0
941,78498.8984375,0
942,41620.3984375,0
943,52413.3007813,0
944,38940.3984375,0
948,15077,0
949,11456.2998047,0
950,22283.5996094,0
951,9630.0703125,0
952,28237.6992188,0
953,131875,0
954,53455.1015625,0
955,67731.6015625,0
956,15164.5996094,0
957,73882.3984375,0
958,276997,0
959,31287.8007813,0
960,36128.8984375,0
961,63076.3007813,0
962,14596,0
963,76364.703125,0
964,320621,0
965,31454.5996094,0
971,8647.5595703,0
972,9021.6103516,0
973,27099.4003906,0
974,8260.5996094,0
975,25990.6992188,0
976,20042.9003906,0
977,27673.5996094,0
978,104587,0
979,30807.6992188,0
980,70021.703125,0
981,39784.3007813,0
982,96167.8984375,0
983,223561,0
984,33884.1015625,0
985,15187.7998047,0
986,16586.8007813,0
987,27977.9003906,0
988,27468,0
992,6970.6401367,0
993,5221.3398438,0
994,25540.5996094,0
995,15889.5996094,0
996,9267.8798828,0
997,13616.9003906,0
998,271698,0
999,55038,0
1000,211432,0
1001,26193.0996094,0
1002,20666.6992188,0
1003,47859.3007813,0
1004,22500.9003906,0
1005,27711.4003906,0
1006,14240.5996094,0
1007,141475,0
1008,50015.3984375,0
1009,66603.203125,0
1015,5154.2202148,0
1016,9691.2304688,0
1017,91945.5,0
1018,12436.4003906,0
1019,8036.6801758,0
1020,13017.9003906,0
1021,125264,0
1022,31778.0996094,0
1023,103006,0
1024,215055,0
1025,81957.296875,0
1026,148035,0
1027,48480.6015625,0
1028,173163,0
1029,21223.3007813,0
1030,16489.5996094,0
1031,194429,0
1032,91452.203125,0
1036,4260.6098633,0
1037,4622.9301758,0
1038,13310,0
1039,51228.6015625,0
1040,6534.8300781,0
1041,6267.0400391,0
1042,12520.2001953,0
1043,142485,0
1044,51344.6015625,0
1045,14217.5996094,0
1046,28161.3007813,0
1047,15379.9003906,0
1048,24412.5996094,0
1049,33803.1992188,0
1050,264704,0
1051,158494,0
1052,40296.5,0
1053,61409.6015625,0
1059,3574.7099609,0
1060,6101.8999023,0
1061,13672.2998047,0
1062,10084.7998047,0
1063,4763.25,0
1064,7039.9399414,0
1065,13510.5996094,0
1066,67432.203125,0
1067,280128,0
1068,22311.0996094,0
1069,47659.8984375,0
1070,24210.8007813,0
1071,88295.5,0
1072,136713,0
1073,45485.3984375,0
1074,25477.4003906,0
1076,15780.7998047,0
1080,3168.9399414,0
1081,4024.0100098,0
1082,7188.9799805,0
1083,9428.9804688,0
1084,5400.7700195,0
1085,4528.9599609,0
1086,6828.7797852,0
1087,106829,0
1088,254612,0
1089,32397.3007813,0
1090,153228,0
1091,92197.203125,0
1092,77272.3984375,0
1093,41971.3007813,0
1094,56470.6992188,0
1095,57149.3007813,0
1096,111693,0
1097,9932.6103516,0
1103,2986.3500977,0
1104,4591.6899414,0
1105,6260.2998047,0
1106,5954.9902344,0
1107,4181.7998047,0
1108,5159.7700195,0
1109,16640,0
1110,20389.0996094,0
1111,246805,0
1112,1813750,0
1113,136549,0
1114,409476,0
1115,35003.6015625,0
1116,41445.6015625,0
1117,49846.1015625,0
1118,123519,0
1120,7438.1401367,0
1124,2468.6499023,0
1125,3324.6298828,0
1126,4610.4199219,0
1127,5190.7099609,0
1128,4655.3598633,0
1129,5974.5,0
1130,9035.5195313,0
1131,77865.796875,0
1132,49158.6015625,0
1133,28640.8007813,0
1134,38378.1992188,0
1135,38440.1015625,0
1136,68996,0
1137,44626.3984375,0
1138,40889.1992188,0
1139,81682.703125,0
1140,16538.4003906,0
1141,5538.8598633,0
1147,2666.5700684,0
1148,3459.25,0
1149,4059.4699707,0
1150,5455.8300781,0
1151,5805.5,0
1152,8498.1396484,0
1153,23948.9003906,0
1154,11978.5,0
1155,72398.5,0
1156,990146,0
1157,24978,0
1158,45859.1992188,0
1159,252088,0
1160,40889.1992188,0
1161,15828.0996094,0
1162,61085.3984375,0
1164,4937.7797852,0
1169,2729.8898926,0
1170,3338.6799316,0
1171,5266.8901367,0
1172,7791,0
1173,11179.0996094,0
1174,8902.2998047,0
1175,56876.8984375,0
1176,40974.3984375,0
1177,72530.1015625,0
1178,18713.5,0
1179,65729.296875,0
1180,609794,0
1181,94440,0
1182,10415.0996094,0
1183,64268.1015625,0
1191,2348.2800293,0
1192,2734.4299316,0
1193,4323.2797852,0
1194,9354.3398438,0
1195,8355.7197266,0
1196,28482.4003906,0
1197,32088.8007813,0
1198,11891.0996094,0
1199,23444.5,0
1200,376376,0
1201,62135.8007813,0
1202,138112,0
1203,25131.1992188,0
1204,105212,0
1205,14726.0996094,0
1206,24067.3007813,0
1213,2277.6101074,0
1214,3410.8500977,0
1215,6838.7900391,0
1216,23522.0996094,0
1217,18293.9003906,0
1218,17888.5,0
1219,27053.3007813,0
1220,33634.8984375,0
1221,53896.8007813,0
1222,118845,0
1223,165782,0
1224,436625,0
1225,389025,0
1226,16847.3007813,0
1227,480257,0
1235,2061.7299805,0
1236,2737.8300781,0
1237,4645.6298828,0
1238,15319.5996094,0
1239,22191.1992188,0
1240,42591.8007813,0
1241,67678.6015625,0
1242,13511.0996094,0
1243,418565,0
1244,383032,0
1245,61099.3984375,0
1246,14025.7998047,0
1247,18710.5,0
1248,40737,0
1249,246103,0
1250,76060.1015625,0
1257,2274.7099609,0
1258,3414.1499023,0
1259,6914.2001953,0
1260,68429.8984375,0
1261,12773.7998047,0
1262,23601.3007813,0
1263,130590,0
1264,2441680,0
1265,351841,0
1266,26454,0
1267,117399,0
1268,50219.1015625,0
1269,153611,0
1270,66791.703125,0
1271,78123,0
1272,7355.7001953,0
1279,2112.8601074,0
1280,2675.75,0
1281,4372.6899414,0
1282,10117.4003906,0
1283,148420,0
1284,33419.5,0
1285,26766.4003906,0
1286,196872,0
1287,16720.0996094,0
1288,796057,0
1289,657603,0
1290,114054,0
1291,43600.3007813,0
1292,23724.0996094,0
1293,27773.3007813,0
1294,9583.9599609,0
1301,2259.3100586,0
1302,3183.3200684,0
1303,5450.8901367,0
1304,11874.0996094,0
1305,120456,0
1306,103509,0
1307,20081.5996094,0
1308,13696.2001953,0
1309,133861,0
1310,169577,0
1311,119379,0
1312,105088,0
1313,17716.0996094,0
1314,39034.6015625,0
1315,31048.4003906,0
1316,6430.1000977,0
1324,2501.8999023,0
1325,3713.6398926,0
1326,6211.4101563,0
1327,15280,0
1328,26296.0996094,0
1329,15329.0996094,0
1330,11280.0996094,0
1331,12982.2998047,0
1332,33921.8984375,0
1333,105291,0
1334,52945.8007813,0
1335,1740560,0
1336,106049,0
1337,23106.5996094,0
1338,7361.7797852,0
1345,2190.8000488,0
1346,2813.1101074,0
1347,4106.4199219,0
1348,6852.1601563,0
1349,15486,0
1350,1133290,0
1351,7569.4501953,0
1352,12902.7998047,0
1353,14068.7001953,0
1354,35163.3007813,0
1355,112304,0
1356,2513440,0
1357,146284,0
1358,52629.1992188,0
1359,14865.5996094,0
1360,5919.6298828,0
1368,2460.8000488,0
1369,3059.4399414,0
1370,4362.0800781,0
1371,7344.6201172,0
1372,19168,0
1373,11499.2001953,0
1374,12222.5,0
1375,20885.5,0
1376,22458.8007813,0
1377,17390.8007813,0
1378,133736,0
1379,49446.1992188,0
1380,2255390,0
1381,24195.9003906,0
1390,2505.2199707,0
1391,3229.6899414,0
1392,4803.4902344,0
1393,14208.7998047,0
1394,94399.203125,0
1395,10695.7001953,0
1396,166479,0
1397,21517.3007813,0
1398,16639.5996094,0
1399,174361,0
1400,73623,0
1401,129790,0
1402,54004.1992188,0
1403,9286.9199219,0
1413,2563.3000488,0
1414,3597.4899902,0
1415,7813.0200195,0
1416,321084,0
1417,10863.9003906,0
1418,77802.203125,0
1419,105635,0
1420,23147.0996094,0
1421,49378.6992188,0
1422,65428.3007813,0
1423,80868.703125,0
1424,709878,0
1425,17712.6992188,0
1434,2257.8701172,0
1435,2814.9799805,0
1436,4833.1000977,0
1437,15034.7998047,0
1438,18677.0996094,0
1439,12642.5,0
1440,32103.5996094,0
1441,88871,0
1442,49749.6992188,0
1443,113884,0
1444,44405.5,0
1445,19431.9003906,0
1446,295051,0
1447,13390.9003906,0
1457,2338.8000488,0
1458,3445.4299316,0
1459,6543.8500977,0
1460,12060.7998047,0
1461,7461.3901367,0
1462,21108.1992188,0
1463,13842.7001953,0
1464,80964.796875,0
1465,31211,0
1466,48695.1015625,0
1467,56319.3984375,0
1468,58665.3007813,0
1469,234991,0
1479,2666.2600098,0
1480,4178.25,0
1481,7274.9702148,0
1482,7475.3500977,0
1483,9346.9003906,0
1484,86151.6015625,0
1485,20444.8007813,0
1486,38930.3007813,0
1487,56695,0
1488,224841,0
1489,28709.5,0
1490,41904.8007813,0
1491,24176,0
1501,2303.7099609,0
1502,3150.2700195,0
1503,4697.2099609,0
1504,5916.5297852,0
1505,5761.8100586,0
1506,42446.1015625,0
1507,279876,0
1508,108427,0
1509,120501,0
1510,110201,0
1512,142377,0
1513,41199.6015625,0
1523,2400.8200684,0
1524,3395.1599121,0
1525,4547.0898438,0
1526,4609.8198242,0
1527,9302.75,0
1528,20944,0
1529,242181,0
1530,185058,0
1531,2051250,0
1533,20333.4003906,0
1534,39800.6015625,0
1535,21069.3007813,0
1545,2174.0300293,0
1546,2751.5200195,0
1547,3485.9099121,0
1548,3915.2199707,0
1549,5160.1699219,0
1550,11188.4003906,0
1551,930282,0
1552,136489,0
1553,38008.1992188,0
1554,826025,0
1556,41908.1992188,0
1557,711337,0
1567,2180.9099121,0
1568,2760.5500488,0
1569,3285.0300293,0
1570,3567.8898926,0
1571,6144.2597656,0
1572,16914.5996094,0
1573,37706.1015625,0
1574,243237,0
1575,46673.1015625,0
1577,13731.9003906,0
1578,37157.1015625,0
1579,64787.8984375,0
1590,2304.6101074,0
1591,2729.1000977,0
1592,2924.7199707,0
1593,4082.8601074,0
1594,7019.0800781,0
1595,38061.3007813,0
1596,38058.1015625,0
1597,115814,0
1598,67752.5,0
1600,13239.0996094,0
1601,21726.8007813,0
1611,2032.5200195,0
1612,2289.9799805,0
1613,2566.3400879,0
1614,3036.0400391,0
1615,4381.3901367,0
1616,12081.7001953,0
1617,1404690,0
1618,19225.4003906,0
1619,1504120,0
1623,11222.2001953,0
1634,2034.3399658,0
1635,2229.1899414,0
1636,2411.2900391,0
1637,3379.9899902,0
1638,6794.3798828,0
1639,223901,0
1640,18011.6992188,0
1641,58326.8984375,0
1656,1946.8199463,0
1657,2125.5400391,0
1658,2814.8200684,0
1659,4653.7299805,0
1660,14144.5996094,0
1661,81786,0
1662,82363.203125,0
1663,173723,0
1678,1757.3599854,0
1679,1959.9000244,0
1680,2427.7299805,0
1681,3688.8000488,0
1682,7705.3398438,0
1683,349978,0
1684,17871.9003906,0
1685,3124660,0
1700,1766.5600586,0
1701,2125.6699219,0
1702,2986.3200684,0
1703,5410.9799805,0
1704,22436.4003906,0
1705,17722.4003906,0
1706,114606,0
1707,75234.703125,0
1725,4703.6098633,0
1726,9952.7597656,0
1727,54892.3007813,0
1729,20787.4003906,0
1747,6725.0600586,0
1748,58559.6992188,0
1770,9389.75,0
1771,27418.4003906,0
1792,17708.3007813,0
