marxan amounts,28,29,12,13,15,16,17,18,19,20,23,22,24,26,27,36,31,30,32,14,33,25,21,35
311,0,0,0,0,0,465121.8916,684906.32227,1223541.39795,0,0,7067.4375,0,0,0,0,64951905.28418,0,0,0,0,0,64951905.28418,0,27548980.4624
312,0,0,0,0,0,0,0,0,41716964.57031,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,64603403.39697,0,36053490.34961
313,0,0,0,0,0,0,0,0,18347043.75,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,29319566.6748,0,64951905.28369
314,0,0,0,0,0,0,0,0,21349004.88184,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,64951905.28369,0,64951905.28369
315,0,0,0,0,0,0,0,0,16338694.19727,0,0,0,0,0,0,54355320.42773,0,0,0,12425288.72754,0,54362690.79199,0,54323563.72949
316,0,0,0,0,0,0,0,0,1005840.8457,0,0,0,0,0,0,1727252.10352,0,0,0,612567.18359,0,1712076.57227,0,1668690.2583
322,0,0,0,0,0,0,0,0,0,0,0,0,0,150044.07324,0,1045994.19971,0,0,0,756763.95947,0,1052091.35986,0,1048870.17285
323,0,0,0,0,0,0,0,0,0,0,0,0,0,624703.66504,0,6389393.91064,0,0,0,6482818.24316,0,6339109.65967,0,6473604.29736
325,0,0,0,0,0,0,0,0,0,0,0,0,0,480471.88574,0,38640598.31543,0,0,0,42454781.76855,0,36642236.78125,0,42368051.19922
326,0,0,0,0,0,0,0,0,0,0,0,0,0,1765607.36035,0,49208988.19336,0,0,0,49282469.58643,0,10701947.91309,0,48986254.68604
327,0,0,0,0,0,0,0,0,0,0,0,0,0,5883948.11426,0,56459479.37793,0,0,0,56482784.84473,0,44013574.96582,0,55629157.75049
328,0,0,0,0,0,0,0,0,0,0,0,0,0,20393064.34717,0,63864883.42041,0,2512663.86279,0,63873166.12988,0,0,0,61887166.9751
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29840.30469,0,0,0,59704.29932,0,0,0,46091.90869
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55754386.2041,0,0,0,18384079.98926,0,0,45892047.00879,55785447.85938
331,0,0,0,0,0,8572504.19629,15794045.54443,22661789.46631,0,0,7841088.57471,0,0,0,0,64951905.28369,0,0,0,0,0,0,0,64951905.28369
332,0,0,0,0,0,6791402.44727,5703591.89551,4759456.84277,0,0,330158.20312,0,0,0,0,64951905.28369,0,0,0,0,0,64951905.28369,0,62738291.02441
333,0,0,0,0,0,5769957.74854,17117386.28857,19972850.84375,9515533.1626,0,3702071.49561,0,0,0,0,64951905.28369,0,0,0,0,0,35810871.93164,0,
334,0,0,0,0,0,0,0,0,21738844.75,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,28176145.61963,0,56786257.05859
335,0,0,0,0,0,0,0,0,26821394.50928,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,11294769.04248,0,64951905.28369
336,0,0,0,0,0,0,0,0,9243618.60889,0,0,0,0,0,0,64951905.28467,0,0,0,0,0,64951905.28467,0,64951905.28467
337,0,0,0,0,0,0,0,0,24417098.52393,0,0,0,0,0,0,58248480.49414,0,0,0,2938362.0415,0,58250461.2627,0,58117729.99854
338,0,0,0,0,0,0,0,0,36595.22803,0,0,0,0,0,0,288806.96191,0,0,0,155800.63525,0,300994.55566,0,303641.09424
342,0,0,0,0,0,0,0,0,0,0,0,0,0,46012.15283,0,2330199.979,0,0,0,2357226.51611,0,2346347.11963,0,2317043.15674
343,0,0,0,0,0,0,0,0,0,0,0,0,0,12144126.5376,0,29415386.45654,0,0,0,29413778.90283,0,29460516.77979,0,29440162.28809
344,0,0,0,0,0,0,0,0,0,0,0,0,0,1975431.28613,0,11565519.7876,0,0,0,11104276.83838,0,11589303.69482,0,10991687.50098
345,0,0,0,0,0,0,0,0,0,0,0,0,0,4533104.26172,0,41990781.01367,0,791345.48584,0,42074597.05078,0,41985605.02197,0,41896141.34375
346,0,0,0,0,0,0,0,0,0,0,0,0,0,295811.91357,0,18602089.41064,0,0,0,18624565.02393,0,18613853.3418,0,18475696.12891
347,0,0,8093355.41699,43952.63623,0,0,0,0,0,0,0,0,0,9340913.84863,0,64951905.2832,0,0,0,64800219.89453,0,50630898.01416,0,64951905.2832
348,0,0,0,0,0,0,0,0,0,0,0,0,0,17175651.57861,0,61318100.02197,0,0,0,61332096.45166,0,61317283.67236,0,61330419.83203
349,0,0,0,0,0,0,0,0,0,0,0,0,0,15365935.9502,0,64951905.2832,0,0,0,64951905.2832,0,58473207,0,64951905.2832
350,0,0,0,0,0,0,0,0,0,0,0,0,0,30473215.70264,0,59119406.30371,0,0,0,59133640.05566,0,0,0,58958020.40137
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634020.53662,0,0,0,282452.85352,0,0,719996.71826,711656.24609
353,0,0,0,0,0,14426266.15332,0,406856.89258,0,0,16384247.20703,0,0,0,0,64951905.28369,0,0,0,0,0,0,145685.83008,64951905.28369
354,0,0,0,0,0,755204.00879,56869516.51709,4842950.20361,0,0,695355.21387,0,0,0,0,64951905.28418,0,0,0,0,0,13189430.63818,0,64951905.28418
355,0,0,0,0,0,3294076.29639,25114595.28076,25360601.76855,0,0,2219665.90088,0,0,0,0,64951905.28369,0,0,0,0,0,60781314.21973,0,84827.72754
356,0,0,0,0,0,3415455.64746,19541105.56787,3541292.97363,3795420.44287,0,3212135.45166,0,0,0,0,64951905.28369,0,0,0,0,0,155547.57715,0,41105454.58154
357,0,0,0,0,0,0,0,0,14212763.08838,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,0,0,64951905.28418
358,0,0,0,0,0,0,0,0,16073768.16846,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,52338396.81348,0,64951905.28418
359,0,0,0,0,0,0,0,0,14682197.74951,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,64951905.28369,0,64951905.28369
360,0,0,0,0,0,0,0,0,13204489.6626,0,0,0,0,0,0,58272273.63379,0,0,0,5751129.63428,0,58315178.56543,0,58331215.49805
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50735.30518,0,0,0,21537.76318,0,73516.20117,0,70716.67725
364,0,0,0,0,0,0,0,0,0,0,0,0,0,4704322.50537,0,15884921.30371,0,0,0,16044346.21826,0,16008924.15332,0,15976374.96533
365,0,0,3566977.44482,98025.51172,0,0,0,0,0,0,0,0,0,17029212.104,0,51301953.27295,0,0,0,51226295.13672,0,39258888.5498,0,51272923.49268
366,0,0,0,0,0,0,0,0,0,0,0,0,0,31158412.50635,0,62618103.33887,0,0,0,57128044.08105,0,62626581.2832,0,62638355.08545
367,0,0,0,0,0,0,0,0,0,0,0,0,0,23805778.51318,0,61062878.78809,0,0,0,60913167.11475,0,60976122.43652,0,61043241.99414
368,0,0,0,0,0,0,0,0,0,0,0,0,0,6145063.02197,0,34029233.94678,0,18174.00781,0,34087986.41113,0,34051478.60938,0,33569315.74268
369,0,0,0,0,0,0,0,0,0,0,0,0,0,12469725.80908,0,64951905.28369,0,0,0,62129265.2085,0,64951905.28369,0,64951905.28369
370,0,0,41645213.50684,716577.36523,0,0,0,0,0,0,0,0,0,6667667.32422,0,64951905.28418,0,0,0,53350419.95703,0,64951905.28418,0,64951905.28418
371,0,0,18319256.85693,626276.54834,0,0,0,0,0,0,0,0,0,21024629.46387,0,64951905.28418,0,0,0,57923899.09082,0,64951905.28418,0,64951905.28418
372,0,0,0,0,0,0,0,0,0,0,0,0,0,11476504.70361,0,64951905.28369,0,0,0,64951905.28369,0,46988917.87402,0,64951905.28369
373,0,0,0,0,0,0,0,0,0,0,0,0,0,17277830.14453,0,23713095.29297,0,0,0,23644338.96875,0,8778277.09375,0,23683399.97656
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44900105.11523,0,0,0,19376428.11279,0,0,42707569.29346,44900691.58643
375,0,0,0,0,0,15878688.62305,11632800.06836,11836570.69141,0,0,25083007.41455,0,0,0,0,64951905.2832,0,0,0,0,0,0,0,57855932.07373
376,0,0,0,0,0,33970293.49756,5817738.41846,20989897.25049,0,0,1028720.02881,0,0,0,0,64951905.28418,0,0,0,0,0,30580092.46387,0,44143138.91113
377,0,0,0,0,0,1736763.96436,38928997.69775,14993220.89355,0,0,3074159.56543,0,0,0,0,64951905.2832,0,0,0,0,0,0,0,8621713.25537
378,0,0,0,0,0,0,13459853.69189,1356047.19482,16679735.67773,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,0,0,64951905.28418
379,0,0,0,0,0,0,0,0,12140550.6792,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,3539633.16064,0,64951905.28418
380,0,0,0,0,0,0,0,0,17542127.40918,0,0,0,0,0,0,64951905.2832,0,0,0,0,0,64951905.2832,0,64951905.2832
381,0,0,0,0,0,0,0,0,11952098.66748,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,64951905.28418,0,64951905.28418
382,0,0,0,0,0,0,0,0,18725346.91797,0,0,0,0,0,0,56412783.11523,0,0,0,25608276.83789,0,56403649.17822,0,54329289.68506
383,0,0,0,0,0,0,0,0,0,0,0,0,0,319752.42236,0,16957065.88379,0,0,0,8580887.63867,0,17015696.26953,0,16603195.78076
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7275542.19531,0,0,0,7228724.87158,0,7282130.03467,0,7278024.37988
385,0,0,0,0,0,0,0,0,10970361.38867,0,0,0,0,6407406.5498,0,29703038.56006,0,0,0,14069768.41064,0,29801374.12354,0,29781382.80957
386,0,0,0,0,0,0,0,0,0,0,0,0,0,13184915.65625,0,49122820.35205,0,377850.5415,0,49375340.5498,0,49288637.29785,0,47121821.1416
387,0,0,24992901.34668,2529437.23047,0,0,0,0,0,0,0,0,0,21206028.42871,0,64951905.28418,0,0,0,36047009.771,0,64951905.28418,0,64951905.28418
388,0,0,13566777.08984,2958107.41064,0,0,0,0,0,0,0,0,0,19445546.37744,0,64951905.28369,0,0,0,45519915.07812,0,64951905.28369,0,64599824.27295
389,0,0,966278.88232,95027.09131,0,0,0,0,0,0,0,0,0,17471319.8457,0,64951905.28418,0,0,0,64951905.28418,0,64951905.28418,0,64951905.28418
390,0,0,0,0,0,0,0,0,0,0,0,0,0,21432235.25781,0,64951905.28418,0,0,0,64951905.28418,0,64951905.28418,0,64951905.28418
391,0,0,31873002.60986,5673358.75439,0,0,0,0,0,0,0,0,0,4109761.9502,0,64951905.28418,0,0,0,24610157.43506,0,64951905.28418,0,64951905.28418
392,0,0,45203079.38086,6371621.03271,0,0,0,0,0,0,0,0,0,993630.24365,0,64951905.28418,0,0,0,53710951.56348,0,64951905.28418,0,64951905.28418
393,0,0,8030193.96143,100995.23145,0,0,0,0,0,0,0,0,0,44406786.00439,0,64951905.28369,0,0,0,64517583.83203,0,64951905.28369,0,64951905.28369
394,0,0,0,0,0,0,0,0,0,0,0,0,0,36666478.2085,0,64951905.28418,0,0,0,64951905.28418,0,51890177.8833,0,64951905.28418
397,0,0,0,0,0,9291623.40137,1233374.29395,5452058.75586,0,0,14787829.31104,0,0,0,0,64951905.28369,0,0,0,0,0,0,20240037.34912,64951905.28369
398,0,0,0,0,0,10100763.71484,9627638.02295,21049875.15674,0,0,23986755.84619,0,0,0,0,64951905.28418,0,0,0,0,0,0,0,47150262.26562
399,0,0,0,0,0,3906690.25781,30720171.62891,11119222.60889,0,0,9831283.51416,0,0,0,0,64951905.28369,0,0,0,0,0,500867.50439,0,6741327.47998
400,0,0,0,0,0,280746.49658,60648578.16992,1245878.97363,0,0,804495.16016,0,0,0,0,64951905.28369,0,0,0,0,0,0,0,64951905.28369
401,0,0,0,0,0,0,0,0,28208565.74805,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,0,0,64951905.28418
402,0,0,0,0,0,0,0,0,14518552.58203,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,62560675.73828,0,64951905.28369
403,0,0,0,0,0,0,0,0,26243372.85791,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,64951905.28418,0,64951905.28418
404,0,0,0,0,0,0,0,0,42875040.46826,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,64949748.73047,0,64951905.28369
405,0,0,0,0,0,0,0,0,9041630.2085,0,0,0,0,0,0,61296684.31201,0,0,0,17679079.1123,0,61358571.58984,0,60681087.01758
406,0,0,0,0,0,0,0,0,0,0,0,0,0,1791850.73438,0,39551048.49414,0,0,0,33770339.51172,0,39591303.1582,0,37009062.64404
407,0,0,0,0,0,0,0,0,0,0,0,0,0,11257406.91895,0,46736887.33838,0,379776.38232,0,45401032.9917,0,46776555.40869,0,38850172.67773
408,0,0,0,0,0,0,0,0,28503273.4209,0,0,0,0,17503187.23584,0,64951905.28418,0,0,0,48978080.48633,0,64951905.28418,0,63181816.96729
409,0,0,19229195.97998,5959184.28809,0,0,0,0,0,0,0,0,0,12408636.00928,0,64951905.28369,0,0,0,48124318.11963,0,64951905.28369,0,55374890.91895
410,0,0,8898286.03906,4748254.08203,0,0,0,0,0,0,0,0,0,10218553.96875,0,64951905.28369,0,0,0,22532757.48193,0,64951905.28369,0,64951905.28369
411,0,0,37173095.88281,1149100.42969,0,0,0,0,0,0,0,0,0,12897855.95654,0,64951905.28369,0,0,0,19964818.71582,0,64951905.28369,0,64951905.28369
412,0,0,5281233.63037,826980.80615,0,0,0,0,0,0,0,0,0,34073872.68994,0,64951905.28369,0,0,0,58654765.40283,0,64951905.28369,0,64951905.28369
413,0,0,8031765.48584,2055246.98926,0,0,0,0,0,0,0,0,0,36134404.11572,0,64951905.28369,0,0,0,52090855.39258,0,64951905.28369,0,64951905.28369
414,0,0,19858083.56689,18439869.31396,0,0,0,0,0,0,0,0,0,0,0,64951905.28369,0,0,0,560016.79541,0,64938286.8833,0,64951905.28369
415,0,0,43123803.37891,3731232.07861,0,0,0,0,0,0,0,0,0,0,0,64951905.28369,0,0,0,34894873.75684,0,64951905.28369,0,64951905.28369
416,0,0,63234.02539,507.37988,0,0,0,0,0,0,0,0,0,40556262.24658,0,64951905.28369,0,0,0,59276123.25049,0,64951905.28369,0,64951905.28369
417,0,0,0,0,0,0,0,0,0,0,0,0,0,36172522.76562,0,46505844.34766,0,0,0,46231884.08252,0,46518601.30469,0,46374806.73584
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14793349.71777,0,0,0,10567827.80615,0,0,14848875.93604,14782734.58057
419,0,0,0,0,0,17066327.74707,1502855.72021,5550933.88379,0,0,40630867.63037,0,0,0,0,64951905.28467,0,0,0,0,0,0,0,36205695.34229
420,0,0,0,0,0,13863502.59619,11767330.87207,32384010.08984,0,0,5890304.17432,0,0,0,0,64951905.2832,0,0,0,0,0,0,0,48664468.12305
421,0,0,0,0,0,6130680.30371,49841179.72998,487177.01855,0,0,4119004.61035,0,0,0,0,64951905.28418,0,0,0,0,0,0,0,55773963.68896
422,0,0,0,0,0,3530516.10498,47548520.51123,4018700.2002,1171914.9624,0,1044064.43604,0,0,0,0,64951905.28369,0,0,0,0,0,0,0,64951905.28369
423,0,0,0,0,0,0,0,0,11449048.70312,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,3894655.80957,0,64951905.28369
424,0,0,0,0,0,0,0,0,9693999.21875,0,0,0,0,0,0,64951905.28418,0,0,0,0,0,64951905.28418,0,64951905.28418
425,0,0,0,0,0,0,0,0,23968752.8999,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,61246173.43701,0,64951905.28369
426,0,0,0,0,0,0,0,0,17287283.51807,0,0,0,0,0,0,64951905.2832,0,0,0,0,0,64951905.2832,0,64951905.2832
427,0,0,0,0,0,0,0,0,19719309.51904,0,0,0,0,2009403.30859,0,64951905.2832,0,0,0,11465675.1748,0,64951905.2832,0,64641319.97314
428,0,0,0,0,0,0,0,0,0,0,0,0,0,4773618.40381,0,64951905.28418,0,0,0,23498172.7793,0,64951905.28418,0,64951905.28418
429,0,0,0,0,0,0,0,0,43634506.75586,0,0,0,0,6385413.08154,0,64951905.28369,0,0,0,12493359.77783,0,64951905.28369,0,64951905.28369
430,0,0,0,0,0,0,0,0,562409.18604,0,0,0,0,10535834.12158,0,64951905.28516,0,0,0,54659988.92383,0,64951905.28516,0,47083246.54199
431,0,0,40581985.70068,852466.10352,0,0,0,0,0,0,0,0,0,0,0,64951905.28369,0,0,0,285667.50098,0,64951905.28369,0,64951905.28369
432,0,0,17563290.21582,16845089.38965,0,0,0,0,0,0,0,0,0,0,0,64951905.28369,0,0,0,0,0,64951905.28369,0,64951905.28369
