species,pu,amount
13,1658,699094.625980
13,934,6842590.031250
13,1660,11023094.336910
13,1659,15022094.061040
13,1663,709724.026860
13,1109,9031508.427250
13,954,9722870.758790
13,955,6588189.453120
13,956,156314.175290
13,1682,15129688.009770
13,1683,6873139.056150
13,976,4585252.682130
13,977,22155418.818850
13,978,5569673.832030
13,1685,1721954.640620
13,1703,11246670.595700
13,1704,7600687.031250
13,999,16091339.979490
13,1328,46285.703610
13,1000,10372801.622560
13,1726,16845940.765620
13,1329,4739260.021000
13,1747,2062987.584470
13,1727,3304490.403320
13,1748,13713693.187500
13,1770,1343098.047360
13,1331,33794320.387210
13,1792,374242.883790
13,1020,1617379.629880
13,1021,44137986.969240
13,1570,1687970.534180
13,1022,36131302.997560
13,1353,10438840.212400
13,1023,623064.674800
14,636,35330955.815920
14,350,30473215.702640
14,450,3176863.588380
14,451,9097546.387700
14,452,300301.627440
14,453,7857958.654790
14,389,17471319.845700
14,406,1791850.734380
14,456,2056441.806150
14,457,10478282.388670
14,460,29691175.814450
14,461,2846098.319820
14,526,28623278.415040
14,790,5150287.083010
14,680,34739816.829590
14,364,4704322.505370
14,365,17029212.104000
14,472,44209.071290
14,366,31158412.506350
14,367,23805778.513180
14,284,248292.568360
14,368,6145063.021970
14,482,50657073.162600
14,369,12469725.809080
14,702,2147992.648440
14,370,6667667.324220
14,371,21024629.463870
14,372,11476504.703610
14,373,17277830.144530
14,812,63887.147460
14,497,1043101.947750
14,504,9978286.127440
14,657,17941516.837890
14,505,38487.580570
14,658,13445793.719730
14,386,13184915.656250
14,768,30568.480470
14,388,19445546.377440
14,390,21432235.257810
14,391,4109761.950200
14,392,993630.243650
14,393,44406786.004390
14,394,36666478.208500
14,306,340148.833010
14,387,21206028.428710
14,548,5975879.166990
14,549,4440889.506350
14,322,150044.073240
14,323,624703.665040
14,407,11257406.918950
14,408,17503187.235840
14,409,12408636.009280
14,410,10218553.968750
14,325,480471.885740
14,411,12897855.956540
14,746,15720775.948240
14,328,20393064.347170
14,303,4133577.165040
14,570,27140972.667970
14,326,1765607.360350
14,416,40556262.246580
14,417,36172522.765620
14,592,36653625.935550
14,593,3965323.141600
14,327,5883948.114260
14,427,2009403.308590
14,383,319752.422360
14,428,4773618.403810
14,429,6385413.081540
14,305,1391285.624020
14,430,10535834.121580
14,412,34073872.689940
14,342,46012.152830
14,433,10714978.088870
14,343,12144126.537600
14,434,9826826.175290
14,474,312389.028320
14,435,145877.773440
14,344,1975431.286130
14,613,7891.534670
14,614,30301912.896970
14,437,5356169.927250
14,345,4533104.261720
14,438,43262847.610840
14,413,36134404.115720
14,346,295811.913570
14,569,15875692.384770
14,347,9340913.848630
14,385,6407406.549800
14,348,17175651.578610
14,261,3451460.020510
14,349,15365935.950200
15,1025,2102934.555660
15,1026,4621607.665530
15,1554,12548117.521480
15,1027,71086.439450
15,1028,690113.263670
15,1044,27936.410160
15,1029,2733185.722660
15,1030,59786322.282710
15,1032,31366584.089360
15,1334,21795906.163570
15,1045,20192198.881840
15,1046,15545665.478520
15,1379,1976164.436040
15,1047,37394346.147950
15,1338,21005427.385250
15,1048,1917389.188480
15,1155,2318200.091800
15,1049,1653237.227540
15,1050,4005361.155270
15,1381,4605884.841800
15,1158,16548560.225590
15,1510,12341342.197270
15,1160,23600390.024900
15,1067,22170785.394530
15,1068,25462710.915530
15,1069,26318853.499510
15,1159,10453102.899900
15,1070,25794963.648440
15,1071,5456654.344240
15,832,23519.315920
15,1072,10574552.483890
15,1164,386060.004880
15,1073,33329346.068360
15,1074,55280869.516600
15,1556,37120372.193850
15,1089,24514354.721190
15,1092,6509938.623050
15,789,12923908.806640
15,1093,3721114.790040
15,1400,6432930.966310
15,1096,39640.952640
15,1097,6962660.543950
15,1401,3738320.179200
15,1403,960417.321290
15,1336,39110819.073730
15,1112,21605071.750000
15,1113,25178794.552250
15,1114,9274526.092290
15,1051,29100635.355960
15,1116,3119688.144530
15,1117,35041660.589840
15,1118,16611530.056640
15,1120,9223312.039550
15,1052,21648745.493160
15,1333,51643235.183590
15,1132,170233.875980
15,1134,8895443.442380
15,1135,22458828.779300
15,1136,11134464.106930
15,1053,632042.477050
15,1139,34948605.951660
15,1140,16355.688960
15,1141,6857492.339360
15,1421,21158186.451170
15,1182,49086255.746090
15,1156,7074589.420410
15,1423,1055797.772950
15,1157,31190176.481930
15,1161,59602409.063960
15,1162,15904212.577150
15,1176,3275297.228030
15,1177,2267546.127440
15,1178,36314581.715820
15,1179,5289869.324220
15,1180,23604846.940430
15,1181,25820549.716310
15,1183,33022747.244630
15,1199,21326733.487300
15,1200,32859609.656250
15,1203,58221995.484860
15,1205,58172557.817870
15,1533,7764879.673830
15,1220,128.791500
15,1201,25375866.278320
15,1227,9650807.331540
15,1202,26496561.562500
15,1445,3929284.774410
15,1447,28093160.266600
15,1244,22274291.203610
15,1245,25470153.338380
15,1246,34238121.607420
15,1337,53195836.611330
15,768,335495.762210
15,1248,48350672.909670
15,1249,44649252.486330
15,1250,788.992190
15,812,16381402.184080
15,1574,33212891.344730
15,1206,2400609.904790
15,1531,13535378.905760
15,1265,13379467.997560
15,1267,8416602.087400
15,1268,4875369.723140
15,1271,17964062.448240
15,1272,17452779.771000
15,1469,60362285.401370
15,1444,16280895.762700
15,1287,666959.575680
15,1289,39610830.881350
15,1292,55469470.150390
15,1204,53169824.939450
15,1309,1587016.271970
15,1312,1885457.570800
15,1313,40418750.318360
15,1314,53118239.655270
15,1315,20614506.323240
15,1221,21682740.827150
15,1316,21685157.114750
15,1222,38786147.174320
15,1223,26365945.462890
15,1335,1076924.946780
15,1225,44959003.788570
15,1224,17801399.187990
15,1354,15933257.521000
15,1355,20082201.981930
15,1357,5419866.203120
15,1358,35071754.628420
15,1553,30980305.533690
15,1359,2565458.038090
15,1226,51598273.848140
15,1133,5540655.057620
15,1076,24584734.193850
15,1508,625856.965820
15,1377,16844483.831050
15,1378,11419494.842770
15,1380,26308438.360350
15,831,1435340.512210
15,1024,11300637.893550
15,1399,49023805.672850
15,1402,16336843.940430
15,790,17243.684570
15,1243,25939074.879880
15,1422,13217580.215820
15,1424,2396106.708010
15,1425,34129139.432620
15,1530,12673989.615230
15,1247,44266919.074220
15,1443,30279950.702640
15,1513,33874192.322270
15,1446,11059277.613770
15,1534,42178748.704100
15,1535,341471.220210
15,811,11049885.392090
15,1465,16300169.905270
15,1468,17521655.861820
15,1487,13181287.645020
15,1489,28475038.267090
15,1491,7364990.408200
15,830,808331.812990
15,1509,27022963.827150
15,1512,39862213.288090
15,833,25898815.932130
15,1088,4789835.851560
15,834,19999.999020
15,1266,43940713.049320
15,1137,4885065.282710
15,1466,1809064.112300
15,1091,28880760.749510
15,1552,4949260.924800
15,1090,7736400.405760
15,1269,55025138.109380
15,1270,32625389.742680
15,1138,7198717.993650
15,1557,51914438.209470
15,1577,2315808.194340
15,852,474667.504390
15,1094,8988175.281250
15,1578,19946792.672360
15,853,14245916.354000
15,1575,4338158.603030
15,1579,3206489.354490
15,1467,2503133.952150
15,856,18501486.134280
15,1356,12562203.259770
15,1095,51520587.178220
15,854,18812262.327150
15,855,13557185.628420
15,1619,67779.523440
15,1597,15377219.978030
15,1598,13749979.078610
15,1288,16781826.789060
15,1601,11209416.625490
15,1600,11085823.027340
15,875,47900219.400390
15,876,22351075.541020
15,1290,5393627.471680
15,1291,24752583.359380
15,1618,170015.389160
15,1293,55323756.326170
15,897,51101065.993160
15,1294,16885547.797360
15,896,841268.213380
15,898,37677402.238280
15,899,2725192.244630
15,900,29632090.190430
15,918,21612191.246580
15,919,48897762.271480
15,920,20278884.846680
15,921,24921447.552250
15,922,2386397.519040
15,941,52260502.666020
15,1111,3668781.388180
15,1310,37516368.628420
15,942,59328576.369630
15,943,29852961.414550
15,874,20023225.084960
15,944,37015935.712400
15,1311,12665761.787600
15,957,3341690.560060
15,877,23344898.907710
15,962,6581343.653320
15,963,49777445.939940
15,964,30521391.957520
15,965,12772427.042480
15,1115,8800443.670900
15,979,148711.243650
15,980,4324930.197270
15,1488,2555810.741210
15,984,186750.718260
15,985,42328652.262210
15,986,56974953.777830
15,987,20142490.128420
15,988,22867572.999020
15,1000,38607.180180
15,1001,25803496.240230
15,1002,3563320.626950
15,1006,6491704.127930
15,1007,38315752.440430
15,1008,22007137.947270
15,1009,12581207.082520
15,1490,9451967.370610
15,1332,12680266.207520
15,1023,8743423.086430
16,1023,7511711.790040
16,447,64951905.283690
16,635,64951905.283690
16,1024,31566184.923830
16,1025,10199485.443360
16,448,64951905.283690
16,636,64951905.283690
16,1026,63512254.966310
16,639,30540936.769040
16,449,64951905.284180
16,350,59119406.303710
16,264,448744.981930
16,640,64951905.284180
16,1032,39720500.928710
16,450,64951905.283200
16,1374,56952624.682130
16,641,64951905.283200
16,1036,25414724.889650
16,352,634020.536620
16,176,6787091.415040
16,1037,58760224.327640
16,642,64951905.283690
16,1038,64445572.244140
16,451,64951905.284180
16,1334,51082468.423340
16,1039,64951905.284180
16,1040,64951905.284180
16,643,64951905.284180
16,644,64951905.283690
16,1042,17309343.482910
16,452,64951905.283200
16,265,64951905.283690
16,1043,9880216.908690
16,1044,10073577.061040
16,645,64951905.283200
16,1045,42610175.770020
16,353,64951905.283690
16,646,53160474.913570
16,1375,42631791.990230
16,453,64951905.284180
16,1047,43700821.379390
16,647,60861762.206540
16,1048,21307843.176270
16,648,64951905.283690
16,454,64951905.283690
16,1380,64951905.283690
16,649,64951905.283200
16,1051,24026396.070800
16,650,64951905.283690
16,783,64951905.283690
16,266,64951905.283690
16,1053,2346051.936520
16,522,64951905.284180
16,651,64951905.284180
16,1381,23747613.111820
16,354,64951905.284180
16,455,64951905.284180
16,1059,64951905.283690
16,652,64951905.283690
16,1378,33312284.948730
16,1060,57597749.949710
16,177,64951905.284180
16,653,38778711.003910
16,1061,64951905.283690
16,1062,64951905.284180
16,654,64951905.283690
16,456,64951905.283690
16,1063,64951905.283690
16,655,64951905.284180
16,1064,22174799.196780
16,1065,24549563.916020
16,656,64951905.283690
16,1066,13922720.337400
16,355,64951905.283690
16,1067,57207443.229490
16,457,64951905.284180
16,267,64951905.284180
16,657,64951905.283200
16,1068,9221261.510740
16,1069,27056471.443850
16,658,27742280.013180
16,1070,5078665.582030
16,458,64951905.283690
16,1333,64951905.283200
16,662,64214222.957030
16,1076,38694488.857910
16,459,64951905.284180
16,663,64951905.284180
16,524,64951905.283200
16,698,64944732.609380
16,1080,20222915.935060
16,1081,64951905.284180
16,664,64951905.284180
16,356,64951905.283690
16,1082,64951905.284180
16,460,64951905.283690
16,268,64951905.284180
16,665,64951905.283690
16,1083,64951905.283690
16,1396,48740525.281250
16,1084,64951905.283200
16,666,64951905.284180
16,766,64951905.283690
16,111,64851224.129390
16,1085,59244438.378910
16,461,17252877.409670
16,667,64951905.283690
16,1086,50045174.726560
16,357,64951905.284180
16,1087,38337632.274410
16,668,54283869.819820
16,788,23049934.080570
16,462,12850291.128420
16,1089,5479082.004390
16,178,64951905.283690
16,669,59967500.091310
16,1091,5447479.291020
16,1397,43903201.115230
16,358,64951905.284180
16,1092,1426576.332520
16,1093,2732070.853030
16,670,59297329.572750
16,463,64951905.283690
16,269,64951905.284180
16,1095,740095.298830
16,671,64951905.284180
16,672,55697640.595700
16,359,64951905.283690
16,1400,18319596.545410
16,1103,64532700.991700
16,673,64951905.283690
16,464,64951905.284180
16,1104,64951904.791990
16,674,64951905.283690
16,1402,57738527.289060
16,1105,64951905.283690
16,675,64046663.459470
16,1106,64951905.283690
16,360,58272273.633790
16,465,64951905.284180
16,676,64360096.817870
16,1108,1871052.598140
16,1109,24203095.389160
16,677,64951905.284180
16,270,64951905.284180
16,526,57252734.337890
16,1111,36365117.976560
16,678,64951905.283690
16,466,64951905.283690
16,790,12986569.172850
16,679,64951905.284180
16,363,50735.305180
16,1403,2031358.482420
16,1115,47614739.762210
16,680,64951905.283690
16,467,64951905.283690
16,1117,7503921.179690
16,683,433663.152340
16,1120,14525109.313480
16,179,64951905.284180
16,1174,64951905.283690
16,1124,8076827.300780
16,468,64951905.283200
16,364,15884921.303710
16,684,64951905.283200
16,1125,64951905.284180
16,281,662926.697750
16,1126,64951905.284180
16,469,64951905.284180
16,685,64951905.284180
16,1127,64951905.283200
16,1128,64951905.284180
16,1129,57869912.199220
16,470,64951905.284180
16,686,64951905.284180
16,1130,60179963.539550
16,1131,33746632.543950
16,1132,64951905.283200
16,471,64951905.284180
16,687,64951905.283200
16,1416,64951905.284180
16,365,51301953.272950
16,1136,34672620.771000
16,688,64951905.284670
16,472,64951905.283690
16,1137,47601597.566410
16,283,10545101.427250
16,1138,42190374.415530
16,689,64904596.205080
16,1419,64951905.283690
16,1139,18825187.098630
16,473,64951905.283690
16,386,49122820.352050
16,690,52582828.976070
16,1141,14770762.771000
16,366,62618103.338870
16,1147,47445088.827150
16,691,47664240.973630
16,474,64951905.283200
16,1148,64951905.283690
16,1149,64951905.284180
16,692,57475190.342290
16,1150,64951905.283690
16,1151,64951905.284180
16,693,64951905.284180
16,1152,38413879.263670
16,367,61062878.788090
16,1153,64951905.283690
16,475,64951905.283690
16,1154,15421822.463380
16,694,64951905.283690
16,1155,23860330.694340
16,180,62858982.214360
16,695,64951905.283200
16,284,23247540.320310
16,1158,11974809.750490
16,696,64951905.283690
16,1159,64951905.283690
16,476,64951905.284180
16,1160,60625593.199220
16,368,34029233.946780
16,697,55975972.075200
16,1161,64951905.283690
16,1162,542248.097660
16,477,64951905.284180
16,1164,5694856.543950
16,1169,64951905.283690
16,699,64951905.283690
16,1170,64951905.283200
16,700,64951905.283690
16,478,64951905.284180
16,1171,64951905.284670
16,112,37302343.728030
16,701,64951905.285160
16,286,57746697.207030
16,1172,64951905.283690
16,1434,13603000.791020
16,369,64951905.283690
16,1173,64951905.283690
16,1435,64951905.283200
16,702,19147950.736330
16,479,64951905.283690
16,1175,30158135.199220
16,1176,51464080.435550
16,706,29793809.153810
16,480,64951905.283690
16,1178,15490904.547360
16,1180,32734740.872070
16,707,64951905.283690
16,1181,64951905.284180
16,481,64951905.283690
16,1182,64951905.283200
16,68,31419441.082030
16,1183,60463182.029300
16,287,64951905.283690
16,708,64951905.283690
16,1436,64951905.283200
16,482,61542823.368650
16,1191,19307518.115720
16,370,64951905.284180
16,1192,64951905.284180
16,804,23010567.900880
16,1438,64951905.283200
16,1193,64951905.284180
16,709,64951905.283690
16,1194,64951905.283200
16,1195,64951905.283690
16,1196,64951905.284180
16,710,64951905.283690
16,485,58611844.975100
16,1197,64951905.283690
16,711,64951905.283690
16,1199,56540005.928710
16,288,64951905.284180
16,1200,27521101.594240
16,181,19274703.451170
16,371,64951905.284180
16,1202,20938742.551270
16,486,64951905.283690
16,1203,63077775.323730
16,1204,64951905.283200
16,1205,64951905.284180
16,714,13642099.857910
16,806,28920729.646480
16,1206,25055986.812010
16,487,64951905.283200
16,372,64951905.283690
16,715,55630525.239260
16,1214,64951905.284180
16,1215,64951905.283690
16,289,64951905.284180
16,716,54362283.667970
16,533,64951905.283200
16,1216,64951905.283690
16,488,64951905.284180
16,717,64951905.284180
16,1444,6629869.596680
16,1441,64951905.284180
16,1218,64951905.283690
16,718,64951905.284180
16,373,23713095.292970
16,719,64948264.250980
16,1221,18215146.830080
16,1222,38268771.556640
16,712,3865840.087890
16,534,64951905.284180
16,1445,4778610.400390
16,721,64951905.283690
16,1225,64951905.284180
16,374,44900105.115230
16,722,64951905.283690
16,290,64951905.283690
16,490,64951905.283690
16,1201,1498192.903320
16,723,64951905.283690
16,1235,9403226.602540
16,724,64951905.283690
16,1236,64951905.283200
16,491,64951905.283200
16,1237,64951905.284180
16,1238,64951905.284180
16,728,59841851.579100
16,1239,64951905.284180
16,492,64951905.284180
16,810,55136841.208010
16,1241,64951905.283690
16,729,64951905.284180
16,1242,19221939.057620
16,1457,49848344.905760
16,375,64951905.283200
16,713,36244126.207520
16,1243,64951905.283200
16,730,64951905.283690
16,1244,37290687.270510
16,291,64951905.283690
16,1245,17988997.279300
16,494,64951905.284670
16,1246,28213679.984860
16,731,64951905.284180
16,198,64926093.674800
16,1247,52428543.118650
16,1248,64951905.284180
16,495,64951905.283200
16,732,64951905.283200
16,1250,1931081.707030
16,376,64951905.284180
16,733,40888127.824220
16,496,64951905.283690
16,1257,60674264.956050
16,90,40746124.658200
16,1461,64951905.283690
16,812,62895008.708980
16,734,48704612.758790
16,1259,64951905.284180
16,292,58611639.029790
16,1463,64951905.284180
16,1260,64951905.283690
16,735,36327115.038090
16,1464,64951905.284180
16,1261,64951905.284180
16,133,64107634.286620
16,1262,64951905.283690
16,736,21104158.515620
16,1264,56528213.435060
16,498,64951905.284180
16,1265,46872405.489260
16,737,11399737.068850
16,377,64951905.283200
16,1267,8662462.438480
16,1213,64951905.283690
16,499,64951905.283200
16,1269,64951905.283690
16,1270,64951905.284180
16,739,64951905.284180
16,740,55557388.708010
16,1272,23654817.214840
16,1279,49989.886230
16,378,64951905.284180
16,1467,14405628.417970
16,741,42087037.772950
16,1501,18984956.644530
16,1280,64951905.284180
16,199,64951905.284180
16,1466,11391778.169920
16,742,59855544.108400
16,501,64951905.284180
16,1281,64951905.283200
16,1282,64951905.284180
16,379,64951905.284180
16,743,64951905.283690
16,502,64951905.284180
16,1284,64951905.284180
16,1285,64951905.284180
16,744,64951905.284180
16,1287,48269812.120610
16,745,64951905.283200
16,380,64951905.283200
16,1289,64951905.284180
16,746,37004747.573730
16,818,64951905.284180
16,504,64951905.283690
16,751,64951905.283690
16,303,42314577.779790
16,1217,64951905.284180
16,1294,24942353.003420
16,381,64951905.284180
16,1301,40399948.204100
16,505,1727226.643550
16,752,64951905.283690
16,1302,64951905.283690
16,1303,64951905.283200
16,753,64951905.283690
16,1304,64951905.283690
16,382,56412783.115230
16,1305,64951905.283200
16,754,64951905.284180
16,507,64951905.284180
16,1306,64951905.283690
16,200,64951905.283690
16,1307,64951905.283690
16,1308,63164073.150880
16,1309,34179048.143550
16,755,64951905.283690
16,1310,64951905.284180
16,756,7188136.088870
16,1220,45042904.085940
16,305,64951905.284180
16,758,64763510.628420
16,1486,64951905.283200
16,1315,34301600.271480
16,759,5601595.488770
16,509,64951905.283690
16,541,64951905.283200
16,384,7275542.195310
16,1324,63821503.670900
16,1219,52628769.326170
16,1487,33569877.388180
16,760,21068921.474120
16,1325,64951905.284180
16,1326,64951905.283690
16,761,64951905.283690
16,1327,64951905.283200
16,633,64951905.283200
16,762,64787293.593260
16,510,64951905.283690
16,720,3535956.996580
16,1489,46626786.245610
16,1329,64951905.283690
16,1330,64122425.953610
16,763,3575556.857910
16,1223,9191342.318850
16,385,29703038.560060
16,1490,11954493.165530
16,1332,62583813.364750
16,764,47862774.600100
16,542,64951905.283690
16,489,64951905.284180
16,765,64951905.283690
16,89,60508206.990720
16,306,5195910.996580
16,201,64951905.283690
16,1335,1716695.233400
16,134,64951905.283690
16,1020,19273117.386720
16,512,64951905.284180
16,1336,64951905.284180
16,1337,61212570.987300
16,767,58484881.470210
16,1338,25281883.239260
16,1345,12443694.701170
16,513,64951905.283200
16,768,64951905.283690
16,1224,10083002.826170
16,1347,64951905.284180
16,1348,64951905.284180
16,772,15918267.790040
16,514,64951905.283690
16,1349,64951905.284180
16,1502,48237424.741700
16,1350,64951905.284180
16,308,838798.120610
16,1351,64951905.283690
16,773,64951905.283690
16,515,64951905.283690
16,1353,60834379.917970
16,774,64951905.283690
16,1354,64951905.283690
16,387,64951905.284180
16,516,64951905.283690
16,1227,50500246.402830
16,1226,64951905.284180
16,1356,21645002.688480
16,1346,64951905.283690
16,1358,64951905.283690
16,776,64951905.284180
16,1360,533.324710
16,518,64951905.283690
16,777,40928537.760250
16,1368,8061090.123050
16,46,37158924.986820
16,24,1423787.239260
16,1369,64951905.283690
16,388,64951905.283690
16,1370,64951905.283690
16,519,64951905.283690
16,1371,64951905.284670
16,779,45000200.832520
16,1372,64951905.284180
16,543,64951905.284180
16,780,47404651.033690
16,1373,64951905.283690
16,202,64951905.283690
16,520,64951905.283690
16,781,45314080.333010
16,1376,30192862.168460
16,1377,64951905.284180
16,521,64951905.283690
16,782,58779130.904790
16,309,64951905.284180
16,389,64951905.284180
16,831,10084645.916500
16,784,11949804.057620
16,1390,42961358.530760
16,1391,64951905.284180
16,785,1665970.678710
16,523,64951905.283690
16,1392,64951905.284180
16,786,41441919.755860
16,1393,64951905.284180
16,390,64951905.284180
16,1394,64951905.284180
16,787,35988473.875000
16,1395,64951905.284180
16,1513,49246494.363770
16,1398,63137134.688480
16,525,64951905.283690
16,1399,64951905.283200
16,789,53544534.348140
16,310,64951905.283690
16,1401,22554713.239750
16,391,64951905.284180
16,1240,64951905.283200
16,1413,64951905.283200
16,795,60521288.765620
16,1414,64951905.284180
16,547,64951905.284180
16,833,60434151.410160
16,1415,64951905.283200
16,529,28898573.595210
16,135,25599446.790530
16,1524,64951905.283690
16,796,64951905.284180
16,1417,64951905.284180
16,1525,64951905.283690
16,1418,64741824.132320
16,797,64951905.284180
16,1420,64951905.283200
16,530,64951905.284180
16,798,64951905.283690
16,392,64951905.284180
16,1421,64951905.284180
16,203,16190939.693360
16,493,64951905.284180
16,1422,24009875.053220
16,799,64751040.066410
16,1423,176353.261230
16,800,1842779.314940
16,1424,24740323.902340
16,1425,45517958.252930
16,531,64951905.284180
16,801,173013.425780
16,802,64951905.283690
16,548,64951905.284180
16,1529,53771268.710940
16,803,12377238.184570
16,311,64951905.284180
16,532,64951905.283690
16,393,64951905.283690
16,1437,64951905.283690
16,403,64951905.284180
16,1439,64951905.283690
16,1440,64951905.283690
16,805,62427080.678220
16,1442,64951905.285160
16,1443,61687502.112300
16,1533,12001775.414550
16,394,64951905.284180
16,1573,64951905.284180
16,1446,20249466.371090
16,1447,32749143.205570
16,312,64951905.284180
16,809,13749121.971680
16,1458,64951905.283690
16,220,16743449.757810
16,535,64951905.284180
16,1352,6980794.526370
16,1459,64951905.284180
16,1249,62162002.455570
16,1460,64951905.283690
16,811,64657278.729980
16,536,64951905.283690
16,841,64951905.283200
16,1462,64951905.283690
16,397,64951905.283690
16,549,7178897.740720
16,1465,64951905.283690
16,537,64951905.283200
16,817,64951905.283690
16,313,64951905.283690
16,1546,33333111.196290
16,1468,24667258.250980
16,538,64951905.284670
16,1469,64837085.181150
16,1479,64951905.284180
16,819,64951905.283200
16,539,64951905.284180
16,1480,64951905.284180
16,820,64951905.283200
16,1481,64951905.283690
16,821,23402706.391600
16,1482,64951905.284180
16,540,64951905.284180
16,1483,64951905.284180
16,1484,64951905.283690
16,1258,64951905.283690
16,1485,64951905.284180
16,1548,64951905.284180
16,314,64951905.283690
16,1488,5757691.336430
16,824,30656126.305180
16,221,64951905.283690
16,399,64951905.283690
16,825,50033919.364750
16,1491,8716884.262210
16,22,26055.234860
16,826,13719518.184570
16,827,64951905.283690
16,1503,64951905.283690
16,1504,64951905.283690
16,315,54355320.427730
16,544,64951905.284180
16,552,64951905.283690
16,1505,64951905.283690
16,400,64951905.283690
16,1506,64951905.283690
16,1507,64951905.284180
16,1553,53457576.458010
16,1508,58991130.734380
16,545,64951905.283200
16,1509,63785510.992190
16,1572,64951905.284180
16,1510,25183011.998540
16,401,64951905.284180
16,1512,56069077.103520
16,1556,61248484.930180
16,546,64951905.283690
16,832,57519028.401370
16,1263,64951905.283690
16,136,18937647.583980
16,1523,52622898.573730
16,402,64951905.283690
16,1088,52769585.079590
16,834,1917074.475590
16,1526,64951905.283200
16,222,64951905.283690
16,1527,64951905.283200
16,316,1727252.103520
16,1528,59534210.179200
16,839,46101199.684570
16,1530,61601464.331540
16,223,64951905.283200
16,1531,26208019.179200
16,1266,48562880.718750
16,840,64951905.283200
16,1534,61791492.242190
16,1535,999417.993650
16,1545,1107845.671390
16,404,64951905.283690
16,842,64951905.283200
16,1547,64951905.284180
16,551,64951905.283690
16,843,64951905.283200
16,849,30299365.052730
16,844,12024063.147460
16,405,61296684.312010
16,322,1045994.199710
16,1549,64951905.284180
16,1550,64951905.283690
16,738,64951905.284180
16,845,8062768.820310
16,1552,36231530.333980
16,846,15420920.600100
16,1355,64043360.625490
16,1554,28973560.051270
16,1571,64951905.284670
16,847,44578554.671880
16,406,39551048.494140
16,1557,57839822.690920
16,848,40552571.300290
16,1567,2154786.245610
16,407,46736887.338380
16,553,64951905.284180
16,554,64951905.284180
16,1271,24803589.127440
16,1569,64951905.283690
16,1568,64951905.283690
16,1570,64951905.284180
16,850,40662601.351070
16,323,6389393.910640
16,1574,45870763.816410
16,1577,4807130.328610
16,1575,7119850.142090
16,1591,64951905.283200
16,1578,36468560.844240
16,408,64951905.284180
16,855,64851760.674320
16,1579,4953571.208980
16,555,64951905.283200
16,854,17266944.284670
16,1590,45794887.619140
16,1597,29313775.662600
16,325,38640598.315430
16,861,64951905.284180
16,1598,18433300.771000
16,224,64951905.283200
16,862,64951905.283200
16,775,64951905.284180
16,1612,64951905.283690
16,409,64951905.283690
16,863,64951905.283690
16,558,64951905.283690
16,864,64951905.284180
16,1617,60458342.945800
16,293,1035391.408690
16,500,64951905.283690
16,556,64951905.283690
16,865,62891779.376950
16,1283,64951905.283690
16,559,64951905.284180
16,866,4344317.588870
16,1593,64951905.284180
16,1634,19197369.729980
16,1592,64951905.283690
16,867,12553679.226070
16,560,64951905.283690
16,326,49208988.193360
16,1357,39577825.396970
16,868,55885600.525880
16,1594,64951905.284670
16,1097,6148175.638670
16,856,45266806.887210
16,1596,42595021.693360
16,1595,64951905.283690
16,1286,64211200.613280
16,1656,61356443.807130
16,871,64627259.753420
16,563,64951905.283690
16,517,64951905.284180
16,872,4197.573730
16,557,59137453.018070
16,1659,64951905.284180
16,1551,64951905.283690
16,1600,21347250.868650
16,1288,59510689.014160
16,1601,23389293.597660
16,154,19154886.235350
16,875,17096921.134770
16,412,64951905.283690
16,398,64951905.284180
16,1685,48602332.232420
16,567,64951905.284180
16,1613,64951905.283690
16,884,64951905.284670
16,328,63864883.420410
16,1705,15311682.877440
16,1291,46846664.289550
16,1706,18139011.248050
16,413,64951905.283690
16,1292,64951905.284180
16,1615,64951905.283200
16,569,64951905.284180
16,1727,33376849.730470
16,1747,14947350.505860
16,1748,53216197.314450
16,1616,64951905.283690
16,1614,64951905.283690
16,1770,8779091.915530
16,1618,710149.051270
16,1771,7685330.220210
16,1792,557432.481450
16,887,58723584.951170
16,414,64951905.283690
16,890,45569316.278320
16,888,58389426.371580
16,329,29840.304690
16,1001,36253240.770510
16,889,47667589.876950
16,573,5919564.579100
16,226,15426108.281250
16,1623,1019712.393550
16,891,45160064.248050
16,892,24277352.375490
16,415,64951905.283690
16,574,64951905.284180
16,330,55754386.204100
16,893,45647622.929200
16,1359,3336502.381840
16,1619,23187814.995120
16,894,47481012.257810
16,575,64951905.283200
16,503,64951905.283200
16,895,920464.655270
16,1293,64951905.283200
16,416,64951905.283690
16,576,64951905.284180
16,899,58485113.401860
16,898,10617299.212400
16,66,11404218.433590
16,577,64951905.284180
16,91,1521247.613280
16,417,46505844.347660
16,900,54334542.396480
16,904,16216981.610840
16,578,64951905.283200
16,331,64951905.283690
16,418,14793349.717770
16,905,50264495.725100
16,155,64951905.283690
16,1107,64951905.283690
16,906,64951905.284180
16,579,51505311.881350
16,1636,64951905.283690
16,410,64951905.283690
16,580,52175562.575680
16,907,64951905.284180
16,561,64951905.283690
16,908,64951905.283690
16,2,4811616.787110
16,419,64951905.284670
16,1637,64951905.284180
16,909,16814491.787110
16,581,64951905.283200
16,910,49809437.741700
16,242,64190901.076660
16,911,32396452.518070
16,582,64951905.283200
16,1638,64951905.283200
16,912,30894750.123540
16,332,64951905.283690
16,583,64951905.284180
16,420,64951905.283200
16,913,53675834.841800
16,1639,64951905.283690
16,914,41967193.502930
